ColumnaX,ColumnaZ,ColumnaY
1.962,29.634,1352
1.959,29.542,1353
1.962,29.626,1354
1.971,29.902,1355
1.967,29.786,1356
1.960,29.566,1357
1.959,29.538,1358
1.952,29.339,1359
1.942,29.046,1360
1.958,29.510,1361
1.960,29.594,1362
1.956,29.474,1363
1.957,29.478,1364
1.956,29.470,1365
1.952,29.335,1366
1.951,29.323,1367
1.955,29.435,1368
1.953,29.375,1369
1.956,29.470,1370
1.950,29.280,1371
1.958,29.514,1372
1.955,29.431,1373
1.956,29.470,1374
1.962,29.646,1375
1.962,29.634,1376
1.953,29.367,1377
1.962,29.642,1378
1.957,29.494,1379
1.956,29.462,1380
1.955,29.431,1381
1.954,29.395,1382
1.959,29.538,1383
1.960,29.594,1384
1.956,29.451,1385
1.958,29.518,1386
1.962,29.642,1387
1.945,29.117,1388
1.960,29.570,1389
1.949,29.240,1390
1.937,28.896,1391
1.939,28.951,1392
1.943,29.078,1393
1.947,29.192,1394
1.939,28.963,1395
1.944,29.090,1396
1.944,29.109,1397
1.951,29.307,1398
1.944,29.086,1399
1.944,29.094,1400
1.948,29.208,1401
1.943,29.074,1402
1.956,29.447,1403
1.951,29.307,1404
1.954,29.399,1405
1.953,29.363,1406
1.950,29.268,1407
1.950,29.272,1408
1.934,28.802,1409
1.941,29.007,1410
1.932,28.731,1411
1.963,29.670,1412
1.953,29.383,1413
1.942,29.054,1414
1.956,29.470,1415
1.948,29.228,1416
1.945,29.117,1417
1.946,29.169,1418
1.950,29.284,1419
1.949,29.240,1420
1.948,29.228,1421
1.946,29.145,1422
1.946,29.153,1423
1.944,29.113,1424
1.946,29.165,1425
1.946,29.173,1426
1.953,29.363,1427
1.929,28.664,1428
1.918,28.324,1429
1.935,28.837,1430
1.943,29.066,1431
1.941,29.007,1432
1.948,29.224,1433
1.951,29.315,1434
1.949,29.244,1435
1.941,29.018,1436
1.951,29.300,1437
1.950,29.268,1438
1.950,29.272,1439
1.953,29.355,1440
1.967,29.786,1441
1.957,29.498,1442
1.957,29.482,1443
1.959,29.546,1444
1.958,29.506,1445
1.963,29.666,1446
1.952,29.347,1447
1.955,29.427,1448
1.954,29.399,1449
1.957,29.502,1450
1.962,29.646,1451
1.963,29.662,1452
1.964,29.714,1453
1.962,29.642,1454
1.954,29.403,1455
1.965,29.734,1456
1.962,29.634,1457
1.961,29.598,1458
1.964,29.706,1459
1.968,29.818,1460
1.962,29.650,1461
1.963,29.678,1462
1.967,29.782,1463
1.968,29.810,1464
1.964,29.694,1465
1.956,29.455,1466
1.958,29.534,1467
1.966,29.774,1468
1.957,29.482,1469
1.957,29.490,1470
1.953,29.371,1471
1.956,29.466,1472
1.955,29.423,1473
1.955,29.415,1474
1.955,29.431,1475
1.960,29.586,1476
1.948,29.232,1477
1.953,29.379,1478
1.959,29.546,1479
1.946,29.157,1480
1.955,29.435,1481
1.948,29.208,1482
1.949,29.244,1483
1.957,29.498,1484
1.949,29.260,1485
1.946,29.153,1486
1.957,29.490,1487
1.954,29.399,1488
1.948,29.208,1489
1.957,29.482,1490
1.961,29.606,1491
1.955,29.443,1492
1.959,29.554,1493
1.967,29.806,1494
1.955,29.443,1495
1.969,29.850,1496
1.965,29.718,1497
1.960,29.590,1498
1.960,29.570,1499
1.977,30.082,1500
1.962,29.634,1501
1.962,29.638,1502
1.966,29.774,1503
1.976,30.058,1504
1.965,29.730,1505
1.961,29.622,1506
1.964,29.710,1507
1.953,29.359,1508
1.965,29.722,1509
1.962,29.654,1510
1.957,29.502,1511
1.970,29.870,1512
1.957,29.482,1513
1.968,29.834,1514
1.961,29.610,1515
1.955,29.435,1516
1.964,29.690,1517
1.969,29.854,1518
1.953,29.383,1519
1.958,29.530,1520
1.963,29.670,1521
1.971,29.926,1522
1.970,29.886,1523
1.954,29.399,1524
1.965,29.734,1525
1.964,29.710,1526
1.954,29.395,1527
1.959,29.538,1528
1.958,29.506,1529
1.957,29.482,1530
1.966,29.754,1531
1.967,29.802,1532
1.966,29.766,1533
1.966,29.766,1534
1.965,29.726,1535
1.958,29.526,1536
1.960,29.574,1537
1.963,29.670,1538
1.962,29.634,1539
1.962,29.626,1540
1.970,29.890,1541
1.977,30.082,1542
1.972,29.958,1543
1.965,29.722,1544
1.963,29.682,1545
1.968,29.834,1546
1.969,29.842,1547
1.974,30.006,1548
1.970,29.874,1549
1.977,30.107,1550
1.968,29.818,1551
1.968,29.834,1552
1.967,29.794,1553
1.967,29.790,1554
1.966,29.766,1555
1.958,29.522,1556
1.966,29.758,1557
1.967,29.798,1558
1.957,29.498,1559
1.963,29.658,1560
1.957,29.482,1561
1.960,29.586,1562
1.963,29.658,1563
1.962,29.642,1564
1.957,29.498,1565
1.963,29.678,1566
1.966,29.758,1567
1.964,29.694,1568
1.973,29.962,1569
1.969,29.838,1570
1.973,29.966,1571
1.967,29.790,1572
1.959,29.562,1573
1.968,29.814,1574
1.973,29.970,1575
1.975,30.046,1576
1.973,29.978,1577
1.970,29.874,1578
1.967,29.794,1579
1.963,29.674,1580
1.961,29.598,1581
1.967,29.798,1582
1.957,29.498,1583
1.961,29.614,1584
1.962,29.646,1585
1.968,29.822,1586
1.960,29.590,1587
1.957,29.482,1588
1.954,29.395,1589
1.959,29.554,1590
1.953,29.367,1591
1.950,29.276,1592
1.956,29.458,1593
1.961,29.598,1594
1.964,29.694,1595
1.950,29.272,1596
1.962,29.646,1597
1.966,29.754,1598
1.974,29.994,1599
1.971,29.910,1600
1.967,29.802,1601
1.956,29.454,1602
1.960,29.582,1603
1.964,29.694,1604
1.967,29.778,1605
1.976,30.058,1606
1.969,29.850,1607
1.974,29.998,1608
1.969,29.846,1609
1.965,29.722,1610
1.969,29.854,1611
1.973,29.966,1612
1.968,29.826,1613
1.970,29.878,1614
1.970,29.898,1615
1.965,29.730,1616
1.971,29.902,1617
1.959,29.538,1618
1.953,29.375,1619
1.966,29.774,1620
1.962,29.634,1621
1.962,29.626,1622
1.965,29.734,1623
1.968,29.818,1624
1.973,29.962,1625
1.967,29.806,1626
1.961,29.606,1627
1.952,29.335,1628
1.961,29.618,1629
1.953,29.379,1630
1.957,29.486,1631
1.954,29.403,1632
1.953,29.355,1633
1.954,29.403,1634
1.950,29.288,1635
1.951,29.311,1636
1.957,29.498,1637
1.952,29.331,1638
1.944,29.090,1639
1.947,29.192,1640
1.965,29.718,1641
1.938,28.912,1642
1.942,29.054,1643
1.946,29.149,1644
1.944,29.086,1645
1.943,29.062,1646
1.950,29.280,1647
1.951,29.307,1648
1.948,29.208,1649
1.937,28.884,1650
1.941,29.011,1651
1.947,29.192,1652
1.954,29.391,1653
1.949,29.240,1654
1.955,29.427,1655
1.935,28.837,1656
1.942,29.026,1657
1.953,29.383,1658
1.950,29.276,1659
1.941,29.003,1660
1.946,29.157,1661
1.935,28.845,1662
1.938,28.912,1663
1.934,28.806,1664
1.940,28.987,1665
1.937,28.900,1666
1.940,28.967,1667
1.942,29.054,1668
1.935,28.833,1669
1.934,28.794,1670
1.943,29.066,1671
1.952,29.347,1672
1.944,29.090,1673
1.944,29.113,1674
1.949,29.256,1675
1.943,29.062,1676
1.957,29.482,1677
1.955,29.431,1678
1.957,29.490,1679
1.945,29.129,1680
1.959,29.554,1681
1.952,29.331,1682
1.953,29.355,1683
1.946,29.169,1684
1.937,28.904,1685
1.949,29.264,1686
1.953,29.367,1687
1.950,29.292,1688
1.950,29.292,1689
1.951,29.303,1690
1.965,29.722,1691
1.964,29.702,1692
1.964,29.698,1693
1.971,29.918,1694
1.965,29.746,1695
1.974,29.990,1696
1.967,29.782,1697
1.960,29.566,1698
1.969,29.854,1699
1.963,29.686,1700
1.965,29.746,1701
1.972,29.938,1702
1.973,29.966,1703
1.966,29.750,1704
1.964,29.690,1705
1.960,29.594,1706
1.966,29.754,1707
1.961,29.598,1708
1.958,29.530,1709
1.959,29.558,1710
1.954,29.403,1711
1.961,29.618,1712
1.963,29.674,1713
1.965,29.726,1714
1.953,29.375,1715
1.961,29.622,1716
1.954,29.399,1717
1.958,29.530,1718
1.953,29.379,1719
1.966,29.770,1720
1.960,29.570,1721
1.960,29.566,1722
1.951,29.296,1723
1.953,29.367,1724
1.948,29.216,1725
1.952,29.335,1726
1.948,29.228,1727
1.954,29.403,1728
1.955,29.435,1729
1.944,29.090,1730
1.953,29.383,1731
1.947,29.196,1732
1.952,29.343,1733
1.951,29.307,1734
1.946,29.157,1735
1.945,29.141,1736
1.945,29.137,1737
1.956,29.451,1738
1.962,29.642,1739
1.958,29.518,1740
1.949,29.248,1741
1.951,29.311,1742
1.947,29.177,1743
1.953,29.371,1744
1.953,29.371,1745
1.962,29.646,1746
1.940,28.971,1747
1.951,29.319,1748
1.947,29.177,1749
1.960,29.574,1750
1.958,29.506,1751
1.952,29.343,1752
1.961,29.602,1753
1.942,29.046,1754
1.951,29.319,1755
1.940,28.979,1756
1.957,29.478,1757
1.940,28.983,1758
1.938,28.916,1759
1.939,28.963,1760
1.935,28.833,1761
1.932,28.727,1762
1.937,28.896,1763
1.939,28.963,1764
1.941,29.011,1765
1.944,29.094,1766
1.936,28.861,1767
1.943,29.070,1768
1.941,29.015,1769
1.942,29.054,1770
1.946,29.161,1771
1.947,29.181,1772
1.949,29.244,1773
1.937,28.876,1774
1.946,29.153,1775
1.937,28.892,1776
1.941,28.995,1777
1.945,29.117,1778
1.938,28.920,1779
1.950,29.276,1780
1.950,29.292,1781
1.942,29.034,1782
1.937,28.892,1783
1.928,28.613,1784
1.937,28.888,1785
1.937,28.884,1786
1.930,28.680,1787
1.930,28.672,1788
1.928,28.621,1789
1.926,28.570,1790
1.928,28.621,1791
1.931,28.719,1792
1.930,28.672,1793
1.931,28.719,1794
1.923,28.464,1795
1.927,28.601,1796
1.938,28.908,1797
1.932,28.754,1798
1.932,28.754,1799
1.938,28.916,1800
1.929,28.641,1801
1.930,28.696,1802
1.927,28.582,1803
1.931,28.703,1804
1.925,28.543,1805
1.933,28.774,1806
1.936,28.865,1807
1.928,28.609,1808
1.919,28.363,1809
1.927,28.601,1810
1.920,28.390,1811
1.927,28.594,1812
1.931,28.719,1813
1.928,28.629,1814
1.931,28.703,1815
1.928,28.621,1816
1.937,28.888,1817
1.937,28.900,1818
1.933,28.778,1819
1.943,29.070,1820
1.944,29.094,1821
1.942,29.034,1822
1.941,28.999,1823
1.930,28.688,1824
1.946,29.149,1825
1.944,29.086,1826
1.949,29.236,1827
1.955,29.427,1828
1.946,29.153,1829
1.949,29.252,1830
1.947,29.192,1831
1.954,29.403,1832
1.947,29.177,1833
1.946,29.157,1834
1.952,29.335,1835
1.954,29.387,1836
1.948,29.216,1837
1.956,29.447,1838
1.960,29.590,1839
1.958,29.514,1840
1.957,29.494,1841
1.962,29.626,1842
1.967,29.790,1843
1.967,29.794,1844
1.959,29.550,1845
1.968,29.818,1846
1.962,29.630,1847
1.964,29.690,1848
1.962,29.646,1849
1.961,29.602,1850
1.962,29.654,1851
1.968,29.826,1852
1.956,29.458,1853
1.970,29.886,1854
1.967,29.782,1855
1.965,29.722,1856
1.958,29.534,1857
1.975,30.034,1858
1.970,29.898,1859
1.964,29.698,1860
1.965,29.734,1861
1.974,30.010,1862
1.973,29.970,1863
1.970,29.894,1864
1.971,29.918,1865
1.978,30.135,1866
1.977,30.107,1867
1.972,29.958,1868
1.970,29.874,1869
1.970,29.870,1870
1.969,29.850,1871
1.972,29.958,1872
1.968,29.830,1873
1.970,29.874,1874
1.974,29.994,1875
1.969,29.866,1876
1.974,29.990,1877
1.964,29.690,1878
1.966,29.770,1879
1.975,30.026,1880
1.970,29.878,1881
1.967,29.794,1882
1.976,30.066,1883
1.963,29.662,1884
1.969,29.842,1885
1.965,29.718,1886
1.967,29.786,1887
1.961,29.598,1888
1.965,29.738,1889
1.971,29.910,1890
1.965,29.746,1891
1.968,29.810,1892
1.968,29.830,1893
1.964,29.706,1894
1.963,29.670,1895
1.973,29.974,1896
1.968,29.810,1897
1.970,29.898,1898
1.971,29.918,1899
1.975,30.046,1900
1.969,29.846,1901
1.975,30.022,1902
1.970,29.890,1903
1.974,30.006,1904
1.971,29.918,1905
1.971,29.906,1906
1.966,29.774,1907
1.972,29.946,1908
1.971,29.922,1909
1.971,29.914,1910
1.975,30.030,1911
1.970,29.898,1912
1.970,29.886,1913
1.961,29.606,1914
1.963,29.686,1915
1.971,29.914,1916
1.963,29.662,1917
1.955,29.443,1918
1.955,29.435,1919
1.955,29.431,1920
1.961,29.610,1921
1.958,29.518,1922
1.961,29.610,1923
1.955,29.435,1924
1.961,29.614,1925
1.962,29.650,1926
1.956,29.462,1927
1.958,29.522,1928
1.952,29.331,1929
1.965,29.746,1930
1.958,29.530,1931
1.955,29.435,1932
1.960,29.586,1933
1.958,29.510,1934
1.960,29.570,1935
1.955,29.423,1936
1.963,29.670,1937
1.955,29.443,1938
1.948,29.232,1939
1.961,29.622,1940
1.960,29.570,1941
1.966,29.754,1942
1.965,29.738,1943
1.961,29.606,1944
1.960,29.594,1945
1.960,29.578,1946
1.958,29.506,1947
1.956,29.474,1948
1.959,29.546,1949
1.953,29.363,1950
1.962,29.654,1951
1.961,29.602,1952
1.960,29.586,1953
1.953,29.379,1954
1.962,29.630,1955
1.958,29.522,1956
1.957,29.494,1957
1.958,29.526,1958
1.955,29.427,1959
1.971,29.922,1960
1.963,29.686,1961
1.963,29.658,1962
1.966,29.758,1963
1.966,29.770,1964
1.960,29.586,1965
1.972,29.954,1966
1.964,29.714,1967
1.968,29.822,1968
1.976,30.074,1969
1.968,29.826,1970
1.970,29.878,1971
1.976,30.074,1972
1.970,29.894,1973
1.974,29.998,1974
1.974,30.018,1975
1.977,30.082,1976
1.969,29.854,1977
1.970,29.890,1978
1.970,29.874,1979
1.967,29.794,1980
1.963,29.678,1981
1.969,29.858,1982
1.961,29.602,1983
1.968,29.822,1984
1.968,29.830,1985
1.959,29.554,1986
1.957,29.482,1987
1.964,29.710,1988
1.963,29.658,1989
1.955,29.427,1990
1.965,29.722,1991
1.963,29.682,1992
1.964,29.702,1993
1.961,29.618,1994
1.963,29.662,1995
1.961,29.606,1996
1.958,29.518,1997
1.959,29.562,1998
1.958,29.530,1999
1.953,29.355,2000
1.960,29.578,2001
1.965,29.738,2002
1.961,29.610,2003
1.964,29.690,2004
1.962,29.638,2005
1.960,29.566,2006
1.959,29.538,2007
1.953,29.371,2008
1.954,29.399,2009
1.958,29.526,2010
1.956,29.458,2011
1.955,29.439,2012
1.957,29.482,2013
1.956,29.470,2014
1.959,29.538,2015
1.959,29.538,2016
1.955,29.431,2017
1.954,29.411,2018
1.958,29.514,2019
1.952,29.335,2020
1.961,29.602,2021
1.953,29.359,2022
1.952,29.327,2023
1.950,29.276,2024
1.952,29.331,2025
1.956,29.447,2026
1.953,29.355,2027
1.952,29.343,2028
1.957,29.502,2029
1.951,29.296,2030
1.952,29.351,2031
1.945,29.117,2032
1.950,29.272,2033
1.956,29.466,2034
1.949,29.248,2035
1.945,29.141,2036
1.939,28.959,2037
1.942,29.026,2038
1.944,29.094,2039
1.941,28.995,2040
1.943,29.074,2041
1.945,29.133,2042
1.941,29.018,2043
1.949,29.244,2044
1.943,29.058,2045
1.953,29.359,2046
1.958,29.518,2047
1.958,29.530,2048
1.961,29.602,2049
1.956,29.451,2050
1.955,29.427,2051
1.950,29.288,2052
1.963,29.674,2053
1.950,29.292,2054
1.953,29.371,2055
1.966,29.762,2056
1.956,29.451,2057
1.965,29.746,2058
1.957,29.498,2059
1.951,29.296,2060
1.949,29.244,2061
1.955,29.423,2062
1.958,29.514,2063
1.951,29.311,2064
1.944,29.094,2065
1.945,29.137,2066
1.950,29.280,2067
1.954,29.395,2068
1.941,29.011,2069
1.941,28.999,2070
1.935,28.845,2071
1.946,29.165,2072
1.943,29.078,2073
1.944,29.113,2074
1.945,29.121,2075
1.958,29.526,2076
1.944,29.086,2077
1.938,28.932,2078
1.932,28.731,2079
1.940,28.979,2080
1.946,29.165,2081
1.942,29.050,2082
1.941,29.018,2083
1.941,29.011,2084
1.949,29.240,2085
1.947,29.192,2086
1.946,29.169,2087
1.944,29.101,2088
1.946,29.149,2089
1.954,29.403,2090
1.948,29.224,2091
1.960,29.594,2092
1.950,29.284,2093
1.958,29.510,2094
1.955,29.423,2095
1.956,29.458,2096
1.952,29.339,2097
1.954,29.403,2098
1.955,29.427,2099
1.959,29.550,2100
1.960,29.590,2101
1.958,29.534,2102
1.958,29.506,2103
1.952,29.339,2104
1.950,29.292,2105
1.946,29.169,2106
1.952,29.331,2107
1.945,29.141,2108
1.959,29.542,2109
1.947,29.177,2110
1.948,29.224,2111
1.954,29.411,2112
1.961,29.618,2113
1.951,29.311,2114
1.956,29.474,2115
1.951,29.315,2116
1.949,29.252,2117
1.958,29.510,2118
1.953,29.379,2119
1.957,29.482,2120
1.955,29.439,2121
1.955,29.435,2122
1.952,29.347,2123
1.957,29.490,2124
1.949,29.260,2125
1.945,29.141,2126
1.944,29.090,2127
1.946,29.173,2128
1.954,29.391,2129
1.941,29.022,2130
1.942,29.030,2131
1.949,29.256,2132
1.956,29.470,2133
1.947,29.181,2134
1.949,29.260,2135
1.956,29.447,2136
1.936,28.853,2137
1.940,28.991,2138
1.939,28.955,2139
1.941,29.018,2140
1.936,28.861,2141
1.938,28.924,2142
1.944,29.086,2143
1.935,28.845,2144
1.935,28.845,2145
1.933,28.770,2146
1.931,28.715,2147
1.928,28.621,2148
1.936,28.849,2149
1.931,28.719,2150
1.930,28.692,2151
1.928,28.633,2152
1.931,28.711,2153
1.939,28.959,2154
1.930,28.688,2155
1.930,28.688,2156
1.949,29.240,2157
1.935,28.821,2158
1.928,28.621,2159
1.944,29.086,2160
1.938,28.932,2161
1.939,28.947,2162
1.945,29.141,2163
1.950,29.288,2164
1.946,29.169,2165
1.950,29.276,2166
1.950,29.284,2167
1.947,29.185,2168
1.940,28.971,2169
1.948,29.208,2170
1.946,29.169,2171
1.941,28.995,2172
1.948,29.208,2173
1.951,29.323,2174
1.941,29.014,2175
1.948,29.216,2176
1.948,29.216,2177
1.943,29.062,2178
1.945,29.125,2179
1.956,29.462,2180
1.952,29.343,2181
1.954,29.395,2182
1.945,29.121,2183
1.946,29.157,2184
1.942,29.034,2185
1.936,28.873,2186
1.946,29.157,2187
1.951,29.315,2188
1.950,29.284,2189
1.951,29.319,2190
1.941,29.011,2191
1.949,29.240,2192
1.943,29.078,2193
1.946,29.153,2194
1.953,29.371,2195
1.950,29.272,2196
1.949,29.252,2197
1.958,29.526,2198
1.949,29.236,2199
1.947,29.189,2200
1.944,29.090,2201
1.951,29.315,2202
1.947,29.196,2203
1.957,29.502,2204
1.939,28.963,2205
1.944,29.094,2206
1.940,28.971,2207
1.945,29.129,2208
1.939,28.940,2209
1.949,29.256,2210
1.946,29.145,2211
1.951,29.296,2212
1.943,29.066,2213
1.936,28.861,2214
1.939,28.947,2215
1.939,28.940,2216
1.931,28.719,2217
1.944,29.090,2218
1.937,28.888,2219
1.939,28.947,2220
1.937,28.876,2221
1.938,28.928,2222
1.935,28.845,2223
1.936,28.869,2224
1.943,29.070,2225
1.937,28.884,2226
1.939,28.936,2227
1.937,28.892,2228
1.948,29.212,2229
1.942,29.050,2230
1.937,28.904,2231
1.939,28.963,2232
1.944,29.090,2233
1.941,28.995,2234
1.935,28.833,2235
1.938,28.920,2236
1.937,28.900,2237
1.940,28.991,2238
1.943,29.082,2239
1.940,28.967,2240
1.937,28.884,2241
1.943,29.074,2242
1.930,28.684,2243
1.942,29.034,2244
1.941,29.011,2245
1.930,28.676,2246
1.926,28.550,2247
1.935,28.817,2248
1.930,28.676,2249
1.931,28.711,2250
1.935,28.841,2251
1.931,28.711,2252
1.938,28.916,2253
1.931,28.715,2254
1.929,28.644,2255
1.926,28.550,2256
1.929,28.641,2257
1.929,28.644,2258
1.928,28.617,2259
1.923,28.460,2260
1.926,28.554,2261
1.937,28.876,2262
1.930,28.684,2263
1.925,28.531,2264
1.922,28.445,2265
1.933,28.770,2266
1.928,28.625,2267
1.924,28.503,2268
1.923,28.484,2269
1.924,28.511,2270
1.921,28.417,2271
1.928,28.613,2272
1.920,28.371,2273
1.925,28.535,2274
1.916,28.261,2275
1.924,28.492,2276
1.920,28.386,2277
1.917,28.304,2278
1.919,28.367,2279
1.918,28.316,2280
1.918,28.328,2281
1.917,28.304,2282
1.915,28.230,2283
1.915,28.234,2284
1.907,27.997,2285
1.915,28.238,2286
1.909,28.071,2287
1.920,28.374,2288
1.921,28.410,2289
1.917,28.292,2290
1.912,28.164,2291
1.912,28.156,2292
1.918,28.324,2293
1.910,28.098,2294
1.909,28.071,2295
1.917,28.304,2296
1.913,28.191,2297
1.909,28.059,2298
1.915,28.234,2299
1.917,28.308,2300
1.916,28.277,2301
1.918,28.339,2302
1.926,28.574,2303
1.922,28.456,2304
1.922,28.441,2305
1.908,28.043,2306
1.918,28.316,2307
1.918,28.339,2308
1.915,28.246,2309
1.921,28.425,2310
1.917,28.308,2311
1.912,28.152,2312
1.922,28.456,2313
1.916,28.257,2314
1.909,28.071,2315
1.911,28.129,2316
1.919,28.343,2317
1.921,28.425,2318
1.919,28.351,2319
1.918,28.328,2320
1.916,28.253,2321
1.915,28.250,2322
1.915,28.238,2323
1.914,28.195,2324
1.920,28.371,2325
1.919,28.359,2326
1.928,28.629,2327
1.911,28.121,2328
1.925,28.523,2329
1.911,28.110,2330
1.910,28.102,2331
1.922,28.437,2332
1.914,28.215,2333
1.921,28.402,2334
1.911,28.129,2335
1.913,28.191,2336
1.912,28.160,2337
1.909,28.047,2338
1.902,27.854,2339
1.915,28.230,2340
1.906,27.981,2341
1.906,27.985,2342
1.916,28.273,2343
1.920,28.371,2344
1.919,28.367,2345
1.920,28.371,2346
1.907,28.001,2347
1.927,28.594,2348
1.912,28.156,2349
1.925,28.543,2350
1.918,28.339,2351
1.914,28.222,2352
1.923,28.464,2353
1.910,28.094,2354
1.919,28.347,2355
1.918,28.331,2356
1.911,28.133,2357
1.915,28.234,2358
1.912,28.148,2359
1.912,28.148,2360
1.918,28.324,2361
1.918,28.316,2362
1.914,28.211,2363
1.901,27.826,2364
1.908,28.020,2365
1.909,28.055,2366
1.914,28.211,2367
1.911,28.129,2368
1.918,28.324,2369
1.923,28.484,2370
1.927,28.578,2371
1.917,28.292,2372
1.914,28.203,2373
1.917,28.289,2374
1.920,28.374,2375
1.919,28.355,2376
1.911,28.109,2377
1.921,28.402,2378
1.932,28.727,2379
1.918,28.316,2380
1.926,28.574,2381
1.917,28.304,2382
1.916,28.281,2383
1.922,28.453,2384
1.928,28.613,2385
1.929,28.652,2386
1.926,28.558,2387
1.930,28.696,2388
1.925,28.519,2389
1.944,29.090,2390
1.930,28.676,2391
1.928,28.613,2392
1.933,28.778,2393
1.927,28.578,2394
1.922,28.453,2395
1.938,28.924,2396
1.923,28.472,2397
1.927,28.597,2398
1.927,28.578,2399
1.929,28.664,2400
1.923,28.484,2401
1.922,28.441,2402
1.926,28.562,2403
1.918,28.312,2404
1.926,28.562,2405
1.930,28.676,2406
1.922,28.456,2407
1.925,28.539,2408
1.926,28.550,2409
1.923,28.484,2410
1.915,28.226,2411
1.935,28.841,2412
1.922,28.453,2413
1.926,28.558,2414
1.930,28.672,2415
1.925,28.535,2416
1.931,28.715,2417
1.932,28.739,2418
1.939,28.943,2419
1.924,28.515,2420
1.930,28.672,2421
1.928,28.629,2422
1.932,28.735,2423
1.934,28.798,2424
1.933,28.782,2425
1.939,28.951,2426
1.930,28.696,2427
1.934,28.790,2428
1.931,28.707,2429
1.936,28.857,2430
1.942,29.050,2431
1.928,28.625,2432
1.932,28.731,2433
1.931,28.719,2434
1.928,28.629,2435
1.926,28.554,2436
1.934,28.786,2437
1.930,28.696,2438
1.925,28.543,2439
1.931,28.699,2440
1.929,28.656,2441
1.925,28.523,2442
1.922,28.441,2443
1.927,28.578,2444
1.918,28.331,2445
1.931,28.699,2446
1.930,28.668,2447
1.926,28.558,2448
1.923,28.480,2449
1.921,28.429,2450
1.918,28.335,2451
1.923,28.464,2452
1.923,28.472,2453
1.926,28.558,2454
1.920,28.378,2455
1.911,28.113,2456
1.918,28.339,2457
1.914,28.222,2458
1.921,28.417,2459
1.912,28.164,2460
1.917,28.304,2461
1.906,27.962,2462
1.904,27.900,2463
1.920,28.382,2464
1.906,27.974,2465
1.912,28.141,2466
1.907,28.001,2467
1.908,28.040,2468
1.902,27.846,2469
1.905,27.958,2470
1.905,27.958,2471
1.904,27.927,2472
1.905,27.931,2473
1.900,27.784,2474
1.910,28.078,2475
1.899,27.776,2476
1.908,28.036,2477
1.907,28.001,2478
1.912,28.152,2479
1.917,28.304,2480
1.914,28.222,2481
1.914,28.222,2482
1.917,28.308,2483
1.910,28.082,2484
1.913,28.172,2485
1.913,28.183,2486
1.917,28.292,2487
1.911,28.113,2488
1.919,28.363,2489
1.908,28.032,2490
1.924,28.492,2491
1.925,28.527,2492
1.911,28.117,2493
1.908,28.024,2494
1.922,28.437,2495
1.915,28.234,2496
1.909,28.059,2497
1.913,28.191,2498
1.915,28.246,2499
1.921,28.417,2500
1.924,28.496,2501
1.907,27.989,2502
1.913,28.176,2503
1.921,28.406,2504
1.915,28.234,2505
1.907,27.989,2506
1.918,28.324,2507
1.911,28.125,2508
1.920,28.386,2509
1.918,28.331,2510
1.915,28.230,2511
1.927,28.597,2512
1.928,28.621,2513
1.926,28.562,2514
1.916,28.265,2515
1.911,28.106,2516
1.929,28.644,2517
1.919,28.347,2518
1.913,28.191,2519
1.914,28.207,2520
1.914,28.222,2521
1.913,28.172,2522
1.921,28.417,2523
1.913,28.179,2524
1.922,28.441,2525
1.922,28.437,2526
1.918,28.339,2527
1.924,28.492,2528
1.913,28.183,2529
1.921,28.402,2530
1.912,28.141,2531
1.918,28.324,2532
1.915,28.226,2533
1.916,28.253,2534
1.920,28.371,2535
1.914,28.203,2536
1.907,28.009,2537
1.923,28.464,2538
1.928,28.617,2539
1.915,28.226,2540
1.923,28.480,2541
1.923,28.480,2542
1.923,28.488,2543
1.929,28.664,2544
1.923,28.464,2545
1.925,28.535,2546
1.926,28.570,2547
1.928,28.629,2548
1.922,28.441,2549
1.921,28.417,2550
1.927,28.586,2551
1.903,27.885,2552
1.925,28.531,2553
1.914,28.195,2554
1.921,28.425,2555
1.920,28.386,2556
1.918,28.335,2557
1.923,28.460,2558
1.917,28.296,2559
1.923,28.476,2560
1.927,28.597,2561
1.925,28.535,2562
1.936,28.873,2563
1.929,28.645,2564
1.925,28.531,2565
1.917,28.300,2566
1.921,28.413,2567
1.930,28.668,2568
1.923,28.472,2569
1.917,28.285,2570
1.919,28.363,2571
1.930,28.684,2572
1.924,28.492,2573
1.931,28.719,2574
1.916,28.277,2575
1.914,28.222,2576
1.914,28.207,2577
1.914,28.203,2578
1.918,28.320,2579
1.915,28.242,2580
1.922,28.453,2581
1.924,28.515,2582
1.924,28.499,2583
1.925,28.539,2584
1.929,28.641,2585
1.916,28.277,2586
1.923,28.472,2587
1.926,28.574,2588
1.920,28.386,2589
1.917,28.292,2590
1.916,28.257,2591
1.918,28.320,2592
1.915,28.234,2593
1.917,28.300,2594
1.922,28.449,2595
1.918,28.328,2596
1.914,28.207,2597
1.914,28.218,2598
1.917,28.285,2599
1.921,28.421,2600
1.920,28.378,2601
1.916,28.257,2602
1.913,28.191,2603
1.908,28.032,2604
1.906,27.985,2605
1.907,27.997,2606
1.911,28.133,2607
1.912,28.144,2608
1.909,28.059,2609
1.914,28.211,2610
1.912,28.137,2611
1.914,28.215,2612
1.914,28.195,2613
1.912,28.156,2614
1.908,28.028,2615
1.918,28.320,2616
1.914,28.195,2617
1.923,28.460,2618
1.912,28.144,2619
1.922,28.437,2620
1.917,28.289,2621
